Country,Sex,Age,Deaths,baseline,excess,excess_lp,excess_up,last_week,last_date
Italy,m,60,3199,2157.283178818964,1041.7168211810356,785,1327.0249999999999,16,2020-04-20
Italy,m,65,4955,3179.8510440944706,1775.1489559055294,1427.9750000000001,2117.0499999999997,16,2020-04-20
Italy,m,70,8123,4752.079497783112,3370.920502216888,2919.9000000000005,3801.05,16,2020-04-20
Italy,m,75,10822,6607.204610390903,4214.795389609097,3677.9500000000003,4776.025,16,2020-04-20
Italy,m,80,14886,9247.849970905067,5638.150029094934,4969.925,6342.075,16,2020-04-20
Italy,m,85,12341,8093.0526788467805,4247.9473211532195,3562.850000000001,4844.025,16,2020-04-20
Italy,m,90,6803,4750.95594166355,2052.0440583364493,1620.9750000000001,2480.075,16,2020-04-20
Italy,m,95,2882,2112.657186241592,769.342813758408,514,1080.0249999999999,16,2020-04-20
Italy,m,100,901,644.1201178175837,256.8798821824163,103,404.0499999999999,16,2020-04-20
Italy,m,All,69415,44884.358567283656,24530.641432716344,20094.575,29109.475,16,2020-04-20
Lithuania,b,5,14,13.255563777368007,0.7444362226319926,0,14,21,2020-05-25
Lithuania,b,10,14,13.783449012077872,0.216550987922128,0,14,21,2020-05-25
Lithuania,b,15,4,3.8949786872355316,0.10502131276446858,0,4,21,2020-05-25
Lithuania,b,20,24,17.715845304629315,6.284154695370684,0,24,21,2020-05-25
Lithuania,b,25,31,23.9506355849969,7.049364415003101,0,31,21,2020-05-25
Lithuania,b,30,18,15.119827864611086,2.8801721353889134,0,15,21,2020-05-25
Lithuania,b,40,107,85.55869529607826,21.44130470392175,0,77,21,2020-05-25
Lithuania,b,45,162,149.53849988000223,12.461500119997773,0,82,21,2020-05-25
Lithuania,b,50,229,213.85532408127995,15.14467591872004,0,94.02499999999995,21,2020-05-25
Lithuania,b,55,550,492.5524056097656,57.44759439023441,3,214.02499999999995,21,2020-05-25
Lithuania,b,60,127,115.48505186248863,11.514948137511375,0,42,21,2020-05-25
Lithuania,b,65,689,629.6265564715166,59.3734435284834,0,218.0499999999999,21,2020-05-25
Lithuania,b,70,1037,801.474474167885,235.525525832115,28.975000000000136,454,21,2020-05-25
Lithuania,b,75,1427,1218.2550574049153,208.7449425950847,11,482.025,21,2020-05-25
Lithuania,b,80,370,354.0917681805337,15.908231819466295,0,88,21,2020-05-25
